latitude,longitude,elevation_m,slope_deg
27.65,94.25,257.0,27.61
27.65,94.3,664.0,17.91
27.65,94.35,409.0,15.38
27.65,94.4,630.0,16.51
27.65,94.45,312.0,14.71
27.65,94.5,322.0,8.47
27.65,94.55,443.0,15.89
27.65,94.6,527.0,21.84
27.65,94.65,266.0,10.39
27.65,94.7,140.0,0.43
27.65,94.75,123.0,0.65
27.65,94.8,119.0,0.07
27.65,94.85,117.0,0.21
27.65,94.9,108.0,0.05
27.65,94.95,108.0,0.18
27.65,95.0,110.0,0.44
27.65,95.05,112.0,0.27
27.65,95.1,114.0,0.1
27.65,95.15,107.0,0.84
27.65,95.2,107.0,0.86
27.65,95.25,121.0,0.2
27.65,95.3,120.0,0.71
27.65,95.35,120.0,0.92
27.65,95.4,124.0,0.12
27.65,95.45,127.0,1.21
27.65,95.5,127.0,0.89
27.65,95.55,129.0,0.19
27.65,95.6,135.0,0.19
27.65,95.65,133.0,0.71
27.65,95.7,135.0,0.09
27.65,95.75,139.0,0.58
27.65,95.8,143.0,0.11
27.65,95.85,144.0,0.32
27.65,95.9,160.0,0.79
27.65,95.95,161.0,1.25
27.65,96.0,320.0,2.59
27.65,96.05,334.0,4.52
27.65,96.1,443.0,5.37
27.65,96.15,405.0,12.63
27.65,96.2,373.0,1.35
27.65,96.25,316.0,1.02
27.65,96.3,415.0,3.75
27.65,96.35,1343.0,30.1
27.65,96.4,2435.0,26.4
27.65,96.45,2285.0,31.33
27.7,89.5,4413.0,22.23
27.7,89.55,3678.0,21.76
27.7,89.6,4054.0,12.89
27.7,89.65,4146.0,18.43
27.7,89.7,2589.0,27.04
27.7,89.75,2181.0,17.44
27.7,89.8,2489.0,17.36
27.7,89.85,2800.0,27.67
27.7,89.9,1644.0,21.07
27.7,89.95,2065.0,24.68
27.7,90.0,2475.0,30.01
27.7,90.05,3764.0,22.09
27.7,90.1,4039.0,26.68
27.7,90.15,4203.0,19.07
27.7,90.2,3102.0,34.49
27.7,90.25,3576.0,15.56
27.7,90.3,4727.0,19.68
27.7,90.35,4682.0,20.4
27.7,90.4,4382.0,29.31
27.7,90.45,3469.0,34.51
27.7,90.5,3220.0,31.22
27.7,90.55,4251.0,28.3
27.7,90.6,3716.0,22.66
27.7,90.65,3607.0,31.35
27.7,90.7,3908.0,35.22
27.7,90.75,3312.0,24.34
27.7,90.8,4121.0,24.09
27.7,90.85,3686.0,32.63
27.7,90.9,3675.0,22.57
27.7,90.95,3933.0,26.59
27.7,91.0,3714.0,44.46
27.7,91.05,3541.0,39.98
27.7,91.1,2185.0,44.51
27.7,91.15,1899.0,21.92
27.7,91.2,2221.0,29.55
27.7,91.25,2184.0,28.78
27.7,91.3,2062.0,10.07
27.7,91.35,3428.0,21.53
27.7,91.4,2504.0,21.05
27.7,91.45,2405.0,18.0
27.7,91.5,3275.0,18.29
27.7,91.55,2520.0,16.79
27.7,91.6,4037.0,20.08
27.7,91.65,4014.0,25.63
27.7,91.7,2894.0,28.34
27.7,91.75,3394.0,0.88
27.7,91.8,4141.0,21.78
27.7,91.85,4227.0,9.56
27.7,91.9,4069.0,15.16
27.7,91.95,4380.0,10.48
27.7,92.0,4333.0,9.23
27.7,92.05,4016.0,35.56
27.7,92.1,4628.0,27.48
27.7,92.15,4011.0,30.4
27.7,92.2,4357.0,41.15
27.7,92.25,3957.0,38.85
27.7,92.3,4859.0,13.43
27.7,92.35,4988.0,13.92
27.7,92.4,4953.0,22.25
27.7,92.45,4752.0,30.92
27.7,92.5,4478.0,29.33
27.7,92.55,2962.0,32.97
27.7,92.6,2775.0,32.77
27.7,92.65,1869.0,25.63
27.7,92.7,1350.0,33.82
27.7,92.75,2451.0,29.99
27.7,92.8,2446.0,12.67
27.7,92.85,3246.0,15.04
27.7,92.9,3005.0,5.45
27.7,92.95,2406.0,30.4
27.7,93.0,1587.0,17.68
27.7,93.05,1250.0,29.16
27.7,93.1,1290.0,34.99
27.7,93.15,1080.0,9.44
27.7,93.2,2263.0,30.98
27.7,93.25,2039.0,15.48
27.7,93.3,1969.0,21.32
27.7,93.35,1822.0,18.24
27.7,93.4,1761.0,26.48
27.7,93.45,1885.0,19.35
27.7,93.5,1313.0,12.63
27.7,93.55,1875.0,17.25
27.7,93.6,1375.0,18.6
27.7,93.65,1111.0,4.53
27.7,93.7,1239.0,9.74
27.7,93.75,2181.0,18.85
27.7,93.8,1786.0,11.52
27.7,93.85,1432.0,18.97
27.7,93.9,986.0,29.26
27.7,93.95,853.0,22.35
27.7,94.0,1205.0,36.64
27.7,94.05,1500.0,7.77
27.7,94.1,1853.0,24.4
27.7,94.15,1348.0,33.51
27.7,94.2,1238.0,27.85
27.7,94.25,1095.0,29.21
27.7,94.3,514.0,11.27
27.7,94.35,615.0,26.32
27.7,94.4,1114.0,25.15
27.7,94.45,940.0,14.35
27.7,94.5,644.0,6.51
27.7,94.55,729.0,10.82
27.7,94.6,544.0,30.14
27.7,94.65,288.0,8.09
27.7,94.7,455.0,19.62
27.7,94.75,520.0,21.31
27.7,94.8,151.0,7.52
27.7,94.85,125.0,0.68
27.7,94.9,117.0,0.47
27.7,94.95,112.0,0.96
27.7,95.0,109.0,0.1
27.7,95.05,110.0,0.19
27.7,95.1,113.0,0.14
27.7,95.15,113.0,0.16
27.7,95.2,117.0,0.22
27.7,95.25,112.0,0.0
27.7,95.3,117.0,0.28
27.7,95.35,124.0,0.51
27.7,95.4,119.0,0.12
27.7,95.45,123.0,0.44
27.7,95.5,116.0,0.06
27.7,95.55,125.0,0.42
27.7,95.6,133.0,0.29
27.7,95.65,134.0,0.33
27.7,95.7,131.0,0.43
27.7,95.75,138.0,0.52
27.7,95.8,140.0,0.33
27.7,95.85,148.0,0.18
27.7,95.9,146.0,0.59
27.7,95.95,187.0,2.09
27.7,96.0,251.0,1.25
27.7,96.05,238.0,1.63
27.7,96.1,261.0,1.67
27.7,96.15,250.0,0.95
27.7,96.2,242.0,1.75
27.7,96.25,293.0,1.03
27.7,96.3,389.0,1.62
27.7,96.35,1002.0,12.69
27.7,96.4,1483.0,33.21
27.7,96.45,1190.0,8.2
27.75,89.5,4315.0,29.04
27.75,89.55,4741.0,26.5
27.75,89.6,4666.0,34.07
27.75,89.65,3910.0,41.4
27.75,89.7,2624.0,16.63
27.75,89.75,2212.0,21.15
27.75,89.8,3281.0,18.83
27.75,89.85,3256.0,34.02
27.75,89.9,3460.0,39.02
27.75,89.95,2523.0,16.55
27.75,90.0,2454.0,42.31
27.75,90.05,3150.0,37.52
27.75,90.1,4022.0,19.45
27.75,90.15,4047.0,37.99
27.75,90.2,4465.0,25.69
27.75,90.25,3863.0,24.71
27.75,90.3,4598.0,12.03
27.75,90.35,4629.0,22.31
27.75,90.4,4562.0,26.42
27.75,90.45,4177.0,15.96
27.75,90.5,3067.0,41.67
27.75,90.55,4264.0,10.27
27.75,90.6,4155.0,15.78
27.75,90.65,4291.0,37.57
27.75,90.7,4146.0,28.98
27.75,90.75,4151.0,25.42
27.75,90.8,4516.0,32.65
27.75,90.85,3893.0,33.93
27.75,90.9,4047.0,32.87
27.75,90.95,3731.0,26.31
27.75,91.0,2501.0,17.52
27.75,91.05,2239.0,28.54
27.75,91.1,1629.0,22.08
27.75,91.15,1765.0,18.67
27.75,91.2,2393.0,8.96
27.75,91.25,3110.0,36.08
27.75,91.3,2927.0,26.66
27.75,91.35,4117.0,26.71
27.75,91.4,3155.0,27.47
27.75,91.45,2836.0,25.79
27.75,91.5,4172.0,1.14
27.75,91.55,4586.0,27.33
27.75,91.6,3746.0,23.23
27.75,91.65,4181.0,30.08
27.75,91.7,2778.0,29.66
27.75,91.75,4012.0,19.11
27.75,91.8,4716.0,21.53
27.75,91.85,4365.0,28.43
27.75,91.9,4362.0,23.46
27.75,91.95,4746.0,19.74
27.75,92.0,4264.0,20.95
27.75,92.05,4150.0,28.42
27.75,92.1,4821.0,37.55
27.75,92.15,4725.0,25.32
27.75,92.2,4745.0,30.1
27.75,92.25,4978.0,21.01
27.75,92.3,4263.0,13.64
27.75,92.35,5028.0,23.01
27.75,92.4,5227.0,18.39
27.75,92.45,5166.0,26.34
27.75,92.5,3553.0,25.11
27.75,92.55,2709.0,19.67
27.75,92.6,3337.0,14.97
27.75,92.65,2025.0,36.07
27.75,92.7,2836.0,18.89
27.75,92.75,3564.0,33.51
27.75,92.8,2258.0,15.09
27.75,92.85,2689.0,29.19
27.75,92.9,2585.0,8.03
27.75,92.95,1006.0,15.84
27.75,93.0,1621.0,31.35
27.75,93.05,2131.0,16.0
27.75,93.1,2260.0,26.78
27.75,93.15,1338.0,24.82
27.75,93.2,1810.0,34.84
27.75,93.25,1877.0,19.99
27.75,93.3,1783.0,27.95
27.75,93.35,1636.0,29.06
27.75,93.4,990.0,3.41
27.75,93.45,1156.0,24.23
27.75,93.5,1532.0,32.63
27.75,93.55,1619.0,7.28
27.75,93.6,1146.0,31.78
27.75,93.65,766.0,25.0
27.75,93.7,956.0,26.65
27.75,93.75,1421.0,28.08
27.75,93.8,1456.0,20.88
27.75,93.85,909.0,11.9
27.75,93.9,1315.0,24.56
27.75,93.95,838.0,5.95
27.75,94.0,523.0,33.73
27.75,94.05,481.0,25.95
27.75,94.1,463.0,32.28
27.75,94.15,1041.0,40.62
27.75,94.2,533.0,28.07
27.75,94.25,576.0,20.13
27.75,94.3,609.0,34.89
27.75,94.35,658.0,24.51
27.75,94.4,342.0,7.36
27.75,94.45,385.0,8.13
27.75,94.5,303.0,21.32
27.75,94.55,1002.0,18.93
27.75,94.6,1222.0,12.82
27.75,94.65,538.0,14.68
27.75,94.7,667.0,24.05
27.75,94.75,617.0,4.67
27.75,94.8,435.0,13.11
27.75,94.85,421.0,7.93
27.75,94.9,137.0,1.3
27.75,94.95,129.0,0.62
27.75,95.0,116.0,0.2
27.75,95.05,124.0,1.1
27.75,95.1,116.0,0.29
27.75,95.15,115.0,0.19
27.75,95.2,114.0,0.45
27.75,95.25,117.0,0.49
27.75,95.3,120.0,0.35
27.75,95.35,115.0,0.9
27.75,95.4,122.0,0.2
27.75,95.45,129.0,0.72
27.75,95.5,123.0,1.07
27.75,95.55,125.0,0.1
27.75,95.6,127.0,0.19
27.75,95.65,128.0,0.11
27.75,95.7,132.0,0.15
27.75,95.75,138.0,0.52
27.75,95.8,135.0,0.45
27.75,95.85,136.0,0.92
27.75,95.9,144.0,0.09
27.75,95.95,231.0,1.87
27.75,96.0,189.0,0.73
27.75,96.05,193.0,0.93
27.75,96.1,195.0,0.7
27.75,96.15,210.0,1.03
27.75,96.2,230.0,0.57
27.75,96.25,275.0,0.12
27.75,96.3,326.0,1.31
27.75,96.35,494.0,23.99
27.75,96.4,812.0,29.65
27.75,96.45,1537.0,29.95
27.8,89.5,5037.0,18.59
27.8,89.55,5016.0,40.07
27.8,89.6,4397.0,38.38
27.8,89.65,3748.0,10.51
27.8,89.7,2807.0,31.9
27.8,89.75,3082.0,27.52
27.8,89.8,4229.0,15.59
27.8,89.85,4447.0,9.17
27.8,89.9,3688.0,34.86
27.8,89.95,3978.0,37.05
27.8,90.0,3670.0,41.3
27.8,90.05,3042.0,45.07
27.8,90.1,3637.0,41.7
27.8,90.15,3899.0,42.32
27.8,90.2,4688.0,19.11
27.8,90.25,4736.0,7.74
27.8,90.3,4307.0,5.29
27.8,90.35,4601.0,14.1
27.8,90.4,4886.0,21.28
27.8,90.45,3962.0,15.55
27.8,90.5,3310.0,33.5
27.8,90.55,4938.0,18.04
27.8,90.6,4493.0,32.23
27.8,90.65,4142.0,12.72
27.8,90.7,3547.0,28.04
27.8,90.75,3819.0,35.0
27.8,90.8,4913.0,19.63
27.8,90.85,4433.0,27.27
27.8,90.9,4586.0,20.82
27.8,90.95,3968.0,32.56
27.8,91.0,3810.0,30.83
27.8,91.05,2801.0,21.63
27.8,91.1,2501.0,17.44
27.8,91.15,3280.0,25.81
27.8,91.2,3231.0,33.19
27.8,91.25,4072.0,23.1
27.8,91.3,2610.0,45.24
27.8,91.35,4343.0,27.87
27.8,91.4,3459.0,31.24
27.8,91.45,3699.0,29.9
27.8,91.5,3890.0,23.17
27.8,91.55,4393.0,18.0
27.8,91.6,4276.0,42.84
27.8,91.65,4479.0,17.55
27.8,91.7,3104.0,8.01
27.8,91.75,2790.0,41.57
27.8,91.8,4569.0,6.74
27.8,91.85,4789.0,25.72
27.8,91.9,4665.0,7.29
27.8,91.95,4533.0,15.95
27.8,92.0,4294.0,32.37
27.8,92.05,5198.0,21.1
27.8,92.1,5022.0,8.35
27.8,92.15,4895.0,20.7
27.8,92.2,4652.0,30.73
27.8,92.25,5048.0,16.77
27.8,92.3,5114.0,22.45
27.8,92.35,5581.0,8.49
27.8,92.4,5812.0,31.79
27.8,92.45,5811.0,14.21
27.8,92.5,4867.0,26.71
27.8,92.55,4957.0,65.12
27.8,92.6,4211.0,30.31
27.8,92.65,4177.0,38.56
27.8,92.7,3200.0,25.41
27.8,92.75,3385.0,39.67
27.8,92.8,3122.0,7.42
27.8,92.85,2570.0,37.94
27.8,92.9,2540.0,13.1
27.8,92.95,1833.0,22.44
27.8,93.0,2705.0,28.35
27.8,93.05,2147.0,22.94
27.8,93.1,2867.0,54.97
27.8,93.15,2540.0,29.79
27.8,93.2,2038.0,18.7
27.8,93.25,2561.0,22.18
27.8,93.3,2482.0,32.9
27.8,93.35,2840.0,5.73
27.8,93.4,1702.0,25.67
27.8,93.45,1351.0,21.77
27.8,93.5,1827.0,22.62
27.8,93.55,667.0,3.27
27.8,93.6,662.0,3.27
27.8,93.65,1913.0,25.16
27.8,93.7,1540.0,20.83
27.8,93.75,1108.0,34.08
27.8,93.8,1098.0,19.68
27.8,93.85,1092.0,26.13
27.8,93.9,444.0,28.08
27.8,93.95,464.0,24.37
27.8,94.0,865.0,28.63
27.8,94.05,1196.0,15.12
27.8,94.1,825.0,23.39
27.8,94.15,995.0,25.2
27.8,94.2,1008.0,24.97
27.8,94.25,1344.0,35.48
27.8,94.3,647.0,22.07
27.8,94.35,683.0,20.81
27.8,94.4,1403.0,3.41
27.8,94.45,884.0,21.19
27.8,94.5,623.0,19.95
27.8,94.55,647.0,8.08
27.8,94.6,557.0,13.8
27.8,94.65,515.0,7.03
27.8,94.7,1100.0,14.01
27.8,94.75,923.0,15.51
27.8,94.8,955.0,23.61
27.8,94.85,736.0,14.85
27.8,94.9,388.0,14.46
27.8,94.95,440.0,27.55
27.8,95.0,312.0,20.27
27.8,95.05,138.0,1.15
27.8,95.1,131.0,0.35
27.8,95.15,128.0,0.31
27.8,95.2,124.0,0.07
27.8,95.25,120.0,0.23
27.8,95.3,131.0,1.49
27.8,95.35,128.0,0.8
27.8,95.4,125.0,0.88
27.8,95.45,125.0,0.23
27.8,95.5,126.0,0.2
27.8,95.55,126.0,0.1
27.8,95.6,127.0,0.3
27.8,95.65,130.0,0.32
27.8,95.7,133.0,0.31
27.8,95.75,135.0,0.56
27.8,95.8,135.0,0.6
27.8,95.85,138.0,0.71
27.8,95.9,143.0,0.28
27.8,95.95,152.0,0.91
27.8,96.0,158.0,0.06
27.8,96.05,171.0,0.39
27.8,96.1,177.0,0.48
27.8,96.15,196.0,0.6
27.8,96.2,219.0,0.25
27.8,96.25,253.0,0.18
27.8,96.3,302.0,0.34
27.8,96.35,478.0,8.43
27.8,96.4,1382.0,11.87
27.8,96.45,1852.0,27.44
27.85,89.5,4586.0,11.87
27.85,89.55,4897.0,4.77
27.85,89.6,4132.0,34.54
27.85,89.65,3199.0,37.09
27.85,89.7,3164.0,30.41
27.85,89.75,3300.0,31.62
27.85,89.8,4294.0,17.11
27.85,89.85,4348.0,24.07
27.85,89.9,4582.0,17.2
27.85,89.95,4456.0,24.43
27.85,90.0,3693.0,34.32
27.85,90.05,2378.0,2.48
27.85,90.1,2899.0,27.95
27.85,90.15,4566.0,43.65
27.85,90.2,5048.0,26.35
27.85,90.25,4816.0,9.74
27.85,90.3,5003.0,32.25
27.85,90.35,5117.0,16.61
27.85,90.4,4331.0,28.0
27.85,90.45,4805.0,38.82
27.85,90.5,4135.0,29.09
27.85,90.55,4778.0,12.87
27.85,90.6,5090.0,22.43
27.85,90.65,4240.0,25.37
27.85,90.7,4937.0,16.9
27.85,90.75,4217.0,24.31
27.85,90.8,4572.0,31.12
27.85,90.85,4776.0,12.0
27.85,90.9,4814.0,20.26
27.85,90.95,3774.0,24.4
27.85,91.0,3850.0,30.99
27.85,91.05,2882.0,39.81
27.85,91.1,2211.0,42.08
27.85,91.15,2890.0,13.37
27.85,91.2,4068.0,20.9
27.85,91.25,4744.0,10.79
27.85,91.3,4027.0,32.61
27.85,91.35,4403.0,25.2
27.85,91.4,3762.0,14.59
27.85,91.45,3258.0,25.43
27.85,91.5,4085.0,26.23
27.85,91.55,4523.0,22.12
27.85,91.6,4677.0,38.71
27.85,91.65,4647.0,37.1
27.85,91.7,3363.0,23.41
27.85,91.75,3546.0,32.35
27.85,91.8,3336.0,32.62
27.85,91.85,4451.0,22.03
27.85,91.9,4836.0,9.78
27.85,91.95,4633.0,1.49
27.85,92.0,4134.0,28.12
27.85,92.05,4869.0,21.79
27.85,92.1,5008.0,18.3
27.85,92.15,5217.0,24.43
27.85,92.2,5078.0,14.84
27.85,92.25,5073.0,34.84
27.85,92.3,5505.0,43.34
27.85,92.35,5301.0,37.93
27.85,92.4,6245.0,19.68
27.85,92.45,5872.0,30.87
27.85,92.5,6075.0,36.75
27.85,92.55,5315.0,19.38
27.85,92.6,3883.0,22.97
27.85,92.65,4492.0,26.5
27.85,92.7,4150.0,27.99
27.85,92.75,3999.0,6.13
27.85,92.8,3689.0,14.85
27.85,92.85,3501.0,43.08
27.85,92.9,2510.0,29.56
27.85,92.95,3749.0,24.19
27.85,93.0,2223.0,19.39
27.85,93.05,2395.0,20.84
27.85,93.1,2500.0,28.13
27.85,93.15,2409.0,21.51
27.85,93.2,2549.0,39.24
27.85,93.25,1462.0,15.08
27.85,93.3,2692.0,23.82
27.85,93.35,2245.0,6.24
27.85,93.4,1877.0,21.06
27.85,93.45,1664.0,28.46
27.85,93.5,821.0,27.25
27.85,93.55,1115.0,29.44
27.85,93.6,1806.0,29.97
27.85,93.65,1335.0,27.08
27.85,93.7,1788.0,17.64
27.85,93.75,1635.0,29.5
27.85,93.8,2101.0,21.18
27.85,93.85,856.0,22.79
27.85,93.9,1314.0,25.99
27.85,93.95,629.0,19.2
27.85,94.0,752.0,11.22
27.85,94.05,1858.0,22.56
27.85,94.1,1447.0,17.76
27.85,94.15,1678.0,23.1
27.85,94.2,1048.0,18.55
27.85,94.25,522.0,22.8
27.85,94.3,596.0,15.83
27.85,94.35,656.0,33.01
27.85,94.4,545.0,9.95
27.85,94.45,857.0,19.15
27.85,94.5,873.0,16.41
27.85,94.55,1459.0,30.46
27.85,94.6,1012.0,25.87
27.85,94.65,1270.0,16.39
27.85,94.7,1175.0,14.92
27.85,94.75,797.0,20.83
27.85,94.8,384.0,12.92
27.85,94.85,308.0,10.49
27.85,94.9,636.0,15.61
27.85,94.95,469.0,12.56
27.85,95.0,476.0,15.74
27.85,95.05,571.0,6.82
27.85,95.1,395.0,20.74
27.85,95.15,293.0,6.77
27.85,95.2,143.0,0.61
27.85,95.25,132.0,0.31
27.85,95.3,137.0,1.27
27.85,95.35,127.0,0.41
27.85,95.4,129.0,0.06
27.85,95.45,131.0,0.26
27.85,95.5,127.0,0.47
27.85,95.55,126.0,0.25
27.85,95.6,124.0,0.42
27.85,95.65,131.0,0.56
27.85,95.7,130.0,0.5
27.85,95.75,131.0,0.45
27.85,95.8,132.0,0.21
27.85,95.85,138.0,0.18
27.85,95.9,145.0,1.4
27.85,95.95,153.0,0.25
27.85,96.0,154.0,0.23
27.85,96.05,170.0,1.24
27.85,96.1,173.0,0.43
27.85,96.15,189.0,0.61
27.85,96.2,209.0,2.08
27.85,96.25,244.0,0.14
27.85,96.3,273.0,0.69
27.85,96.35,370.0,7.29
27.85,96.4,1666.0,41.98
27.85,96.45,1573.0,25.89
27.9,89.5,4135.0,18.56
27.9,89.55,4629.0,22.36
27.9,89.6,3540.0,30.26
27.9,89.65,3970.0,34.01
27.9,89.7,3113.0,22.37
27.9,89.75,2426.0,26.19
27.9,89.8,3887.0,30.47
27.9,89.85,4866.0,22.14
27.9,89.9,4751.0,22.93
27.9,89.95,4930.0,15.87
27.9,90.0,3542.0,37.88
27.9,90.05,4118.0,40.51
27.9,90.1,4493.0,16.99
27.9,90.15,4139.0,27.75
27.9,90.2,5036.0,30.88
27.9,90.25,5239.0,13.04
27.9,90.3,5423.0,10.35
27.9,90.35,4921.0,6.64
27.9,90.4,5244.0,12.97
27.9,90.45,4555.0,28.98
27.9,90.5,5097.0,13.13
27.9,90.55,5038.0,17.95
27.9,90.6,4862.0,14.92
27.9,90.65,5015.0,24.67
27.9,90.7,4993.0,6.75
27.9,90.75,4595.0,33.64
27.9,90.8,5105.0,25.81
27.9,90.85,4527.0,25.06
27.9,90.9,3861.0,31.67
27.9,90.95,4301.0,15.75
27.9,91.0,4330.0,28.99
27.9,91.05,3662.0,28.37
27.9,91.1,3421.0,35.17
27.9,91.15,2238.0,21.35
27.9,91.2,3573.0,31.34
27.9,91.25,4342.0,23.43
27.9,91.3,4367.0,29.33
27.9,91.35,3824.0,26.79
27.9,91.4,3761.0,38.62
27.9,91.45,4414.0,27.43
27.9,91.5,3931.0,21.67
27.9,91.55,4644.0,26.49
27.9,91.6,4994.0,8.84
27.9,91.65,5136.0,39.36
27.9,91.7,4336.0,44.26
27.9,91.75,3966.0,45.34
27.9,91.8,3021.0,17.38
27.9,91.85,4336.0,35.08
27.9,91.9,4452.0,0.12
27.9,91.95,4746.0,11.08
27.9,92.0,4454.0,29.99
27.9,92.05,4824.0,32.37
27.9,92.1,4956.0,21.93
27.9,92.15,4520.0,24.63
27.9,92.2,4685.0,20.74
27.9,92.25,5236.0,22.52
27.9,92.3,5236.0,32.98
27.9,92.35,5188.0,27.14
27.9,92.4,5308.0,30.9
27.9,92.45,5698.0,25.53
27.9,92.5,5669.0,33.08
27.9,92.55,5388.0,32.07
27.9,92.6,5395.0,45.04
27.9,92.65,5083.0,31.92
27.9,92.7,4837.0,10.17
27.9,92.75,3260.0,10.32
27.9,92.8,4695.0,8.01
27.9,92.85,3436.0,29.44
27.9,92.9,3157.0,37.78
27.9,92.95,2923.0,51.35
27.9,93.0,2856.0,8.19
27.9,93.05,2518.0,24.07
27.9,93.1,1905.0,18.19
27.9,93.15,1773.0,30.52
27.9,93.2,2496.0,24.71
27.9,93.25,2296.0,17.94
27.9,93.3,1297.0,36.29
27.9,93.35,872.0,6.89
27.9,93.4,866.0,20.44
27.9,93.45,1140.0,20.27
27.9,93.5,1723.0,28.15
27.9,93.55,1699.0,33.42
27.9,93.6,1900.0,21.49
27.9,93.65,1577.0,27.78
27.9,93.7,1580.0,22.32
27.9,93.75,2648.0,33.12
27.9,93.8,2148.0,23.79
27.9,93.85,1848.0,19.23
27.9,93.9,661.0,24.82
27.9,93.95,1043.0,22.9
27.9,94.0,1446.0,22.4
27.9,94.05,2003.0,15.19
27.9,94.1,969.0,20.31
27.9,94.15,1373.0,21.78
27.9,94.2,1415.0,17.0
27.9,94.25,1189.0,28.68
27.9,94.3,639.0,24.67
27.9,94.35,708.0,22.05
27.9,94.4,827.0,29.26
27.9,94.45,978.0,5.13
27.9,94.5,935.0,26.84
27.9,94.55,1295.0,24.93
27.9,94.6,1183.0,14.75
27.9,94.65,890.0,14.03
27.9,94.7,567.0,4.15
27.9,94.75,452.0,10.64
27.9,94.8,570.0,8.34
27.9,94.85,744.0,22.72
27.9,94.9,468.0,11.25
27.9,94.95,340.0,3.82
27.9,95.0,554.0,22.54
27.9,95.05,354.0,8.54
27.9,95.1,345.0,3.96
27.9,95.15,327.0,5.51
27.9,95.2,229.0,2.37
27.9,95.25,166.0,0.68
27.9,95.3,146.0,0.48
27.9,95.35,140.0,0.18
27.9,95.4,129.0,0.63
27.9,95.45,130.0,0.17
27.9,95.5,134.0,0.07
27.9,95.55,129.0,0.28
27.9,95.6,132.0,0.26
27.9,95.65,131.0,0.29
27.9,95.7,131.0,0.16
27.9,95.75,140.0,0.52
27.9,95.8,139.0,0.34
27.9,95.85,145.0,0.41
27.9,95.9,153.0,0.16
27.9,95.95,161.0,0.78
27.9,96.0,176.0,0.49
27.9,96.05,175.0,0.65
27.9,96.1,181.0,0.89
27.9,96.15,193.0,0.41
27.9,96.2,217.0,1.68
27.9,96.25,239.0,0.14
27.9,96.3,354.0,10.51
27.9,96.35,616.0,11.38
27.9,96.4,393.0,5.04
27.9,96.45,624.0,21.52
27.95,89.5,4386.0,12.5
27.95,89.55,4300.0,19.51
27.95,89.6,4784.0,9.08
27.95,89.65,4375.0,24.41
27.95,89.7,4022.0,30.72
27.95,89.75,3815.0,27.77
27.95,89.8,3375.0,35.74
27.95,89.85,4838.0,8.11
27.95,89.9,5281.0,5.32
27.95,89.95,5120.0,38.69
27.95,90.0,4102.0,41.37
27.95,90.05,4455.0,25.19
27.95,90.1,4806.0,19.07
27.95,90.15,4977.0,11.79
27.95,90.2,4716.0,14.85
27.95,90.25,5232.0,10.41
27.95,90.3,5497.0,10.53
27.95,90.35,4991.0,24.34
27.95,90.4,5464.0,10.96
27.95,90.45,4881.0,10.5
27.95,90.5,5117.0,4.87
27.95,90.55,4712.0,27.62
27.95,90.6,5212.0,14.51
27.95,90.65,5093.0,14.23
27.95,90.7,4288.0,15.02
27.95,90.75,4967.0,7.41
27.95,90.8,5001.0,18.47
27.95,90.85,4311.0,28.08
27.95,90.9,4714.0,16.26
27.95,90.95,4854.0,14.02
27.95,91.0,4372.0,12.81
27.95,91.05,3965.0,28.24
27.95,91.1,3475.0,32.21
27.95,91.15,2257.0,18.84
27.95,91.2,3983.0,25.64
27.95,91.25,5063.0,29.71
27.95,91.3,4477.0,34.31
27.95,91.35,3976.0,32.24
27.95,91.4,4471.0,39.55
27.95,91.45,4751.0,30.5
27.95,91.5,5275.0,9.31
27.95,91.55,4956.0,30.83
27.95,91.6,4635.0,23.66
27.95,91.65,4003.0,11.67
27.95,91.7,4755.0,31.29
27.95,91.75,4977.0,21.07
27.95,91.8,4046.0,29.23
27.95,91.85,4237.0,39.15
27.95,91.9,4386.0,5.0
27.95,91.95,4590.0,17.61
27.95,92.0,4492.0,17.22
27.95,92.05,5084.0,7.16
27.95,92.1,5201.0,13.01
27.95,92.15,4870.0,5.15
27.95,92.2,4882.0,4.11
27.95,92.25,5249.0,22.97
27.95,92.3,5038.0,3.79
27.95,92.35,5086.0,19.12
27.95,92.4,4658.0,31.02
27.95,92.45,4976.0,32.42
27.95,92.5,5231.0,28.67
27.95,92.55,5013.0,29.29
27.95,92.6,5581.0,28.85
27.95,92.65,5831.0,21.87
27.95,92.7,5089.0,38.25
27.95,92.75,4631.0,36.58
27.95,92.8,4502.0,14.01
27.95,92.85,4131.0,6.7
27.95,92.9,3925.0,26.26
27.95,92.95,2921.0,26.65
27.95,93.0,3036.0,26.15
27.95,93.05,1578.0,22.71
27.95,93.1,1346.0,22.27
27.95,93.15,1127.0,22.13
27.95,93.2,1123.0,24.88
27.95,93.25,981.0,5.66
27.95,93.3,1864.0,33.52
27.95,93.35,3027.0,23.09
27.95,93.4,1882.0,24.66
27.95,93.45,2071.0,21.23
27.95,93.5,1164.0,38.9
27.95,93.55,1447.0,16.26
27.95,93.6,1717.0,19.18
27.95,93.65,2091.0,29.89
27.95,93.7,1223.0,27.96
27.95,93.75,985.0,17.92
27.95,93.8,1661.0,24.46
27.95,93.85,1130.0,20.36
27.95,93.9,1236.0,19.71
27.95,93.95,2335.0,22.32
27.95,94.0,1734.0,34.93
27.95,94.05,2153.0,21.5
27.95,94.1,1493.0,25.15
